backend,render_ms,frame_ms,render_fps,frame_fps
CUDA,1.5006,2.3166,666.4,431.667
CUDA,1.3567,2.2372,737.083,446.987
CUDA,1.3368,2.3286,748.055,429.443
CUDA,1.4396,2.2584,694.637,442.791
CUDA,1.2512,1.9387,799.233,515.81
CUDA,1.2713,2.0335,786.596,491.763
CUDA,1.46,2.6133,684.931,382.658
CUDA,1.2927,2.0652,773.575,484.215
CUDA,1.2779,2.1006,782.534,476.054
CUDA,1.3453,2.0785,743.329,481.116
CUDA,1.3569,2.1216,736.974,471.342
CUDA,1.3339,2.0502,749.681,487.757
CUDA,1.4678,2.1587,681.292,463.242
CUDA,1.6132,2.481,619.886,403.063
CUDA,1.3728,2.0791,728.438,480.977
CUDA,1.4133,2.1518,707.564,464.727
CUDA,1.5447,2.8603,647.375,349.614
CUDA,1.7859,2.6406,559.942,378.702
CUDA,1.2652,2.0874,790.389,479.065
CUDA,1.4459,2.226,691.611,449.236
CUDA,1.4305,2.1246,699.056,470.677
CUDA,1.2706,2.0793,787.03,480.931
CUDA,1.512,2.2617,661.376,442.145
CUDA,1.5369,3.2294,650.66,309.655
CUDA,1.366,2.1862,732.064,457.415
CUDA,1.3147,2.0725,760.63,482.509
CUDA,1.4302,2.1933,699.203,455.934
CUDA,1.2667,2.0114,789.453,497.166
CUDA,1.3521,2.0529,739.59,487.116
CUDA,1.2898,1.9693,775.314,507.795
CUDA,1.2859,1.9657,777.665,508.725
CUDA,1.4241,2.4785,702.198,403.47
CUDA,1.3549,2.2032,738.062,453.885
CUDA,1.2571,1.9463,795.482,513.795
CUDA,1.2755,1.9638,784.006,509.217
CUDA,1.418,2.2887,705.219,436.929
CUDA,1.3406,2.0952,745.935,477.281
CUDA,1.3023,2.0089,767.872,497.785
CUDA,1.4708,3.0883,679.902,323.803
CUDA,1.2759,2.0332,783.76,491.836
CUDA,1.2423,1.9582,804.958,510.673
CUDA,1.2582,1.9603,794.786,510.126
CUDA,1.3734,2.1322,728.12,468.999
CUDA,1.3592,2.0396,735.727,490.292
CUDA,1.2359,1.923,809.127,520.021
CUDA,1.2749,1.9686,784.375,507.975
CUDA,1.3324,3.1864,750.525,313.834
CUDA,1.3273,2.0835,753.409,479.962
CUDA,1.4113,2.0794,708.567,480.908
CUDA,1.3237,2.0887,755.458,478.767
CUDA,1.2743,1.9698,784.745,507.666
CUDA,1.2805,1.9632,780.945,509.372
CUDA,1.3242,2.0258,755.173,493.632
CUDA,1.3522,2.0512,739.536,487.52
CUDA,1.4291,2.1357,699.741,468.231
CUDA,1.4028,2.1764,712.86,459.474
CUDA,1.3195,1.9662,757.863,508.595
CUDA,1.2304,1.8865,812.744,530.082
CUDA,1.2777,1.9632,782.656,509.372
CUDA,1.2813,1.9572,780.457,510.934
CUDA,1.5721,2.332,636.092,428.816
CUDA,1.4879,4.0121,672.088,249.246
CUDA,1.6162,2.4696,618.735,404.924
CUDA,1.3346,2.0644,749.288,484.402
CUDA,1.4148,2.2636,706.814,441.774
CUDA,1.4017,2.1109,713.419,473.732
CUDA,1.4506,2.1316,689.37,469.131
CUDA,1.4413,2.2069,693.818,453.124
CUDA,1.6183,3.3868,617.932,295.264
CUDA,1.514,2.4249,660.502,412.388
CUDA,1.474,2.2689,678.426,440.742
CUDA,1.4453,2.1922,691.898,456.163
CUDA,1.6125,2.4276,620.155,411.929
CUDA,1.4683,2.2259,681.06,449.256
CUDA,1.3855,2.1384,721.761,467.639
CUDA,1.8745,3.7011,533.476,270.19
CUDA,1.2944,2.0476,772.559,488.377
CUDA,1.2985,1.9878,770.119,503.069
CUDA,1.487,2.2671,672.495,441.092
CUDA,1.4218,2.1654,703.334,461.808
CUDA,1.2856,2.0055,777.847,498.629
CUDA,1.2495,2.0483,800.32,488.21
CUDA,1.3931,2.2154,717.824,451.386
CUDA,1.6457,2.2381,607.644,446.808
CUDA,1.2733,2.1077,785.361,474.451
CUDA,1.4112,2.208,708.617,452.899
CUDA,1.4836,2.2835,674.036,437.924
CUDA,1.4419,2.2438,693.529,445.673
CUDA,1.497,2.3439,668.003,426.639
CUDA,1.4134,2.8461,707.514,351.358
CUDA,1.0328,6.8208,968.242,146.61
CUDA,1.0803,25.7743,925.669,38.7983
CUDA,1.077,33.2551,928.505,30.0706
CUDA,0.9851,49.9781,1015.13,20.0088
CUDA,2.0447,3.4891,489.069,286.607
CUDA,1.4385,2.3824,695.169,419.745
CUDA,1.4147,2.2057,706.864,453.371
CUDA,1.1053,2.1545,904.732,464.145
CUDA,1.3568,2.0852,737.028,479.57
CUDA,1.3506,2.0772,740.412,481.417
CUDA,1.372,2.4154,728.863,414.01
CUDA,1.3174,2.7522,759.071,363.346
CUDA,2.0796,2.8944,480.862,345.495
CUDA,1.507,2.3174,663.57,431.518
CUDA,1.1865,2.5335,842.815,394.711
CUDA,1.4722,2.279,679.255,438.789
CUDA,1.5295,2.3814,653.808,419.921
CUDA,1.4527,2.6263,688.373,380.764
CUDA,1.3331,2.1993,750.131,454.69
CUDA,1.0807,3.098,925.326,322.789
CUDA,1.4601,2.2776,684.885,439.059
CUDA,0.989,2.3431,1011.12,426.785
CUDA,1.309,2.049,763.942,488.043
CUDA,1.3438,2.0884,744.158,478.835
CUDA,1.4165,2.2203,705.965,450.39
CUDA,1.3063,2.0207,765.521,494.878
CUDA,1.0152,2.2273,985.028,448.974
CUDA,1.2775,1.9697,782.779,507.692
CUDA,1.378,2.1437,725.689,466.483
CUDA,1.1998,2.257,833.472,443.066
CUDA,1.4635,2.2418,683.294,446.07
CUDA,1.4688,2.3904,680.828,418.34
CUDA,1.6684,2.7108,599.377,368.895
CUDA,1.4869,2.6958,672.54,370.947
CUDA,1.3126,2.0406,761.847,490.052
CUDA,1.2894,2.0741,775.555,482.137
CUDA,1.279,2.0098,781.861,497.562
CUDA,0.9954,3.2738,1004.62,305.455
CUDA,1.3296,2.0717,752.106,482.695
CUDA,1.4526,2.2424,688.421,445.951
CUDA,1.795,2.7692,557.103,361.115
CUDA,1.0966,1.7683,911.91,565.515
CUDA,1.3063,2.0077,765.521,498.082
CUDA,1.479,2.224,676.133,449.64
CUDA,1.048,2.1616,954.199,462.62
CUDA,1.3235,2.0627,755.572,484.801
CUDA,1.2029,2.1713,831.324,460.554
CUDA,1.5105,2.9289,662.032,341.425
CUDA,1.4517,2.2082,688.848,452.858
CUDA,1.299,2.0126,769.823,496.87
CUDA,1.3805,2.1243,724.375,470.743
CUDA,1.1317,1.8036,883.626,554.447
CUDA,0.9857,1.9976,1014.51,500.601
CUDA,1.1007,1.9154,908.513,522.084
CUDA,1.4263,2.231,701.115,448.229
CUDA,1.9625,2.9915,509.554,334.28
CUDA,1.3744,2.1888,727.59,456.871
CUDA,1.4283,2.2342,700.133,447.587
CUDA,1.338,2.1873,747.384,457.185
CUDA,1.3952,2.2122,716.743,452.039
CUDA,0.9931,2.2412,1006.95,446.19
CUDA,1.1522,1.9656,867.905,508.75
CUDA,1.8226,3.0194,548.667,331.192
CUDA,1.3497,2.2855,740.905,437.541
CUDA,1.38,2.1506,724.638,464.987
CUDA,1.3493,2.0731,741.125,482.369
CUDA,1.1174,1.887,894.935,529.942
CUDA,1.0996,2.1414,909.422,466.984
CUDA,1.3575,2.2016,736.648,454.215
CUDA,1.1341,2.375,881.756,421.053
CUDA,1.3603,2.1542,735.132,464.209
CUDA,0.9994,3.5998,1000.6,277.793
CUDA,1.2796,2.0093,781.494,497.686
CUDA,1.3664,2.1883,731.85,456.976
CUDA,1.1654,1.9157,858.074,522.002
CUDA,1.1102,2.2089,900.739,452.714
CUDA,1.4043,2.502,712.099,399.68
CUDA,1.3487,2.1963,741.455,455.311
CUDA,1.3366,2.0593,748.167,485.602
CUDA,1.0601,2.0156,943.307,496.13
CUDA,1.3027,2.059,767.636,485.673
CUDA,1.3192,2.0784,758.035,481.139
CUDA,1.3038,2.0442,766.989,489.189
CUDA,1.4041,2.5099,712.2,398.422
CUDA,1.8814,2.9937,531.519,334.035
CUDA,1.5177,2.3202,658.892,430.997
CUDA,1.2148,2.0892,823.181,478.652
CUDA,1.1053,1.9285,904.732,518.538
CUDA,1.1298,1.8097,885.112,552.578
CUDA,1.1169,1.9569,895.335,511.012
CUDA,1.2372,2.3563,808.277,424.394
CUDA,1.0783,3.3548,927.386,298.08
CUDA,1.3349,2.1256,749.12,470.455
CUDA,1.1855,1.9118,843.526,523.067
CUDA,1.1184,2.2991,894.134,434.953
CUDA,1.3836,2.1842,722.752,457.833
CUDA,1.2181,2.0464,820.951,488.663
CUDA,1.5062,2.3392,663.922,427.497
CUDA,1.2316,2.4937,811.952,401.011
CUDA,1.3727,2.1811,728.491,458.484
CUDA,1.3791,2.1745,725.111,459.876
CUDA,1.3534,2.109,738.88,474.158
CUDA,1.0016,2.0172,998.403,495.737
CUDA,1.2909,2.0242,774.653,494.022
CUDA,1.0745,1.7014,930.665,587.751
CUDA,1.5163,2.3281,659.5,429.535
CUDA,1.0958,2.6018,912.575,384.349
CUDA,1.3223,2.0647,756.258,484.332
CUDA,1.342,2.0802,745.156,480.723
CUDA,1.1769,1.8527,849.69,539.753
CUDA,1.0802,2.0897,925.755,478.538
CUDA,1.2703,2.0241,787.216,494.047
CUDA,1.3607,2.1524,734.916,464.598
CUDA,1.626,2.4657,615.006,405.564
CUDA,1.4118,2.852,708.316,350.631
CUDA,1.1197,1.7822,893.096,561.104
CUDA,1.2876,2.0333,776.639,491.811
CUDA,1.2973,2.0389,770.832,490.461
CUDA,1.2813,2.003,780.457,499.251
CUDA,1.4337,2.3574,697.496,424.196
CUDA,1.4685,2.5603,680.967,390.579
CUDA,1.3912,2.4885,718.804,401.849
CUDA,1.1329,2.2698,882.69,440.567
CUDA,1.3663,2.1368,731.904,467.99
CUDA,1.3803,2.2649,724.48,441.521
CUDA,1.4061,2.5794,711.187,387.687
CUDA,1.1698,4.7128,854.847,212.188
CUDA,1.6529,2.5208,604.997,396.699
CUDA,1.0493,2.2518,953.016,444.089
CUDA,1.3849,2.2278,722.074,448.873
CUDA,1.2757,1.999,783.883,500.25
CUDA,1.4883,2.3685,671.908,422.208
CUDA,1.3457,2.585,743.108,386.847
CUDA,1.3855,2.2332,721.761,447.788
CUDA,1.3888,2.5837,720.046,387.042
CUDA,1.3631,2.1969,733.622,455.187
CUDA,1.2839,2.1136,778.877,473.126
CUDA,1.3555,2.1259,737.735,470.389
CUDA,1.3493,2.2189,741.125,450.674
CUDA,1.0527,2.2151,949.938,451.447
CUDA,1.4215,2.3346,703.482,428.339
CUDA,1.1828,2.6353,845.451,379.463
CUDA,1.5014,2.2725,666.045,440.044
CUDA,1.0793,2.1531,926.526,464.447
CUDA,1.3164,2.1453,759.648,466.135
CUDA,1.3103,2.0816,763.184,480.4
CUDA,1.4222,2.1973,703.136,455.104
CUDA,1.1079,2.4166,902.609,413.805
CUDA,1.8205,3.0662,549.3,326.137
CUDA,1.3708,2.9533,729.501,338.604
CUDA,1.3902,2.4808,719.321,403.096
CUDA,1.3361,2.1554,748.447,463.951
CUDA,1.3598,2.2033,735.402,453.865
CUDA,1.2365,1.9692,808.734,507.82
CUDA,1.437,2.5265,695.894,395.804
CUDA,1.3669,2.7006,731.582,370.288
CUDA,1.4006,2.2397,713.98,446.488
CUDA,1.3585,2.2576,736.106,442.948
CUDA,1.0944,2.3553,913.743,424.574
CUDA,1.5027,2.3522,665.469,425.134
CUDA,1.5662,2.4691,638.488,405.006
CUDA,1.1404,2.4019,876.885,416.337
CUDA,1.7535,2.6531,570.288,376.918
CUDA,2.0179,3.1248,495.565,320.02
CUDA,2.031,2.8625,492.368,349.345
CUDA,1.1331,2.2832,882.535,437.982
CUDA,1.2554,2.0998,796.559,476.236
CUDA,1.1983,2.0536,834.516,486.95
CUDA,1.2042,2.1842,830.427,457.833
CUDA,1.0574,2.1915,945.716,456.308
CUDA,1.091,1.7998,916.59,555.617
CUDA,1.3154,2.405,760.225,415.8
CUDA,1.393,2.6506,717.875,377.273
CUDA,1.3442,2.1811,743.937,458.484
CUDA,1.5554,2.4874,642.921,402.026
CUDA,1.5722,2.5743,636.051,388.455
CUDA,1.901,2.9749,526.039,336.146
CUDA,1.5423,2.3916,648.382,418.13
CUDA,1.8007,3.0033,555.34,332.967
CUDA,1.2674,2.6911,789.017,371.595
CUDA,1.3451,2.1669,743.439,461.489
CUDA,1.4594,2.4483,685.213,408.447
CUDA,1.4177,2.8434,705.368,351.692
CUDA,1.5493,2.6713,645.453,374.35
CUDA,1.7747,2.6409,563.476,378.659
CUDA,1.4308,2.246,698.91,445.236
CUDA,1.1019,2.0986,907.523,476.508
CUDA,1.6199,2.7894,617.322,358.5
CUDA,1.4315,2.3744,698.568,421.159
CUDA,1.8917,3.5782,528.625,279.47
CUDA,1.3551,2.2621,737.953,442.067
CUDA,1.5099,2.3923,662.296,418.008
CUDA,1.486,2.6075,672.948,383.509
CUDA,1.4781,2.3623,676.544,423.316
CUDA,1.2357,2.0458,809.258,488.806
CUDA,1.8788,2.6884,532.255,371.968
CUDA,0.9648,2.1013,1036.48,475.896
CUDA,1.3155,2.1087,760.167,474.226
CUDA,1.1435,1.8251,874.508,547.915
CUDA,1.1869,1.8713,842.531,534.388
CUDA,0.9535,2.1927,1048.77,456.059
CUDA,1.3166,2.2779,759.532,439.001
CUDA,1.7607,2.8659,567.956,348.931
CUDA,1.4003,3.2214,714.133,310.424
CUDA,1.3726,2.2575,728.544,442.968
CUDA,1.449,2.2933,690.131,436.053
CUDA,1.4596,2.3736,685.119,421.301
CUDA,1.2373,2.9867,808.211,334.818
CUDA,1.5386,2.5097,649.942,398.454
CUDA,1.5384,2.6756,650.026,373.748
CUDA,1.0856,2.2537,921.15,443.715
CUDA,1.3521,2.167,739.59,461.467
CUDA,1.3189,2.0444,758.208,489.141
CUDA,1.3083,2.0237,764.351,494.144
CUDA,1.3119,2.0826,762.253,480.169
CUDA,1.6135,2.3974,619.771,417.119
CUDA,1.0862,2.3671,920.641,422.458
CUDA,1.581,2.8645,632.511,349.101
CUDA,1.32,2.1077,757.576,474.451
CUDA,1.3177,2.0252,758.898,493.778
CUDA,1.2909,1.9971,774.653,500.726
CUDA,1.3943,2.1226,717.206,471.12
CUDA,1.0652,2.0507,938.791,487.638
CUDA,1.0954,2.0299,912.909,492.635
CUDA,1.4112,2.0899,708.617,478.492
CUDA,1.136,1.805,880.282,554.017
CUDA,1.0483,2.0698,953.925,483.138
CUDA,1.0839,1.7317,922.594,577.467
CUDA,1.0622,1.7046,941.442,586.648
CUDA,1.1042,1.8222,905.633,548.787
CUDA,1.1418,1.7737,875.81,563.793
CUDA,1.3212,2.3489,756.888,425.731
CUDA,2.0537,2.8601,486.926,349.638
CUDA,1.6329,2.3688,612.407,422.155
CUDA,2.5226,3.2512,396.416,307.579
CUDA,1.2222,2.2925,818.197,436.205
CUDA,1.3032,3.1976,767.342,312.735
CUDA,1.3279,2.0935,753.069,477.669
CUDA,1.2651,2.3805,790.451,420.08
CUDA,1.6966,2.4091,589.414,415.093
CUDA,1.4716,2.2409,679.532,446.249
CUDA,0.9885,1.9925,1011.63,501.882
CUDA,1.344,2.0521,744.048,487.306
CUDA,1.302,2.0132,768.049,496.722
CUDA,1.2965,2.0878,771.307,478.973
CUDA,1.3016,2.4846,768.285,402.479
CUDA,0.9567,4.2279,1045.26,236.524
CUDA,1.2961,2.1019,771.545,475.76
CUDA,1.3718,2.1528,728.969,464.511
CUDA,0.9951,2.0128,1004.92,496.82
CUDA,1.2756,1.9685,783.945,508.001
CUDA,1.511,2.413,661.813,414.422
CUDA,1.3477,2.2842,742.005,437.79
CUDA,1.1578,2.137,863.707,467.946
CUDA,1.0838,1.7371,922.679,575.672
CUDA,1.0846,1.7839,921.999,560.57
CUDA,1.4121,2.2207,708.165,450.308
CUDA,1.1511,2.2011,868.734,454.318
CUDA,1.3689,2.236,730.514,447.227
CUDA,1.4026,2.438,712.962,410.172
CUDA,1.4467,2.4295,691.228,411.607
CUDA,1.1368,2.4162,879.662,413.873
CUDA,1.6185,2.4794,617.856,403.323
CUDA,1.4963,2.2952,668.315,435.692
CUDA,1.1048,2.089,905.141,478.698
CUDA,1.3231,2.058,755.801,485.909
CUDA,1.3902,2.4148,719.321,414.113
CUDA,1.4784,2.3359,676.407,428.101
CUDA,1.0196,2.1588,980.777,463.22
CUDA,1.5242,2.2894,656.082,436.796
CUDA,1.2975,2.0032,770.713,499.201
CUDA,1.3377,2.0507,747.552,487.638
CUDA,1.21,2.2643,826.446,441.638
CUDA,1.4636,2.4376,683.247,410.24
CUDA,1.6383,2.5828,610.389,387.177
CUDA,1.6507,2.5167,605.804,397.346
CUDA,1.3072,2.6639,764.994,375.389
CUDA,1.5236,2.414,656.34,414.25
CUDA,1.5605,2.4766,640.82,403.779
CUDA,1.1428,2.2101,875.044,452.468
CUDA,1.3929,2.2014,717.927,454.256
CUDA,1.5264,2.299,655.136,434.972
CUDA,1.2595,1.9894,793.966,502.664
CUDA,1.2204,2.3472,819.404,426.04
CUDA,1.4825,2.2882,674.536,437.025
CUDA,1.4623,2.2384,683.854,446.748
CUDA,1.5164,2.2973,659.457,435.294
CUDA,0.9769,2.2208,1023.65,450.288
CUDA,1.2991,2.2442,769.764,445.593
CUDA,1.454,2.2518,687.758,444.089
CUDA,1.309,2.028,763.942,493.097
CUDA,1.1318,3.5268,883.548,283.543
CUDA,1.461,2.2397,684.463,446.488
CUDA,1.4784,2.2525,676.407,443.951
CUDA,1.3977,2.338,715.461,427.716
CUDA,1.5756,2.3358,634.679,428.119
CUDA,1.6063,2.4739,622.549,404.22
CUDA,1.5317,2.3274,652.869,429.664
CUDA,0.9812,2.6425,1019.16,378.43
CUDA,1.3129,2.0224,761.673,494.462
CUDA,1.3079,2.0322,764.584,492.078
CUDA,1.3043,2.0747,766.695,481.997
CUDA,1.3798,2.2605,724.743,442.38
CUDA,1.37,2.0697,729.927,483.162
CUDA,1.3489,2.1026,741.345,475.602
CUDA,1.3205,2.0338,757.289,491.69
CUDA,1.3258,2.0402,754.262,490.148
CUDA,1.0681,1.7019,936.242,587.579
CUDA,1.0825,1.7934,923.788,557.6
CUDA,1.1781,2.0391,848.824,490.412
CUDA,1.1797,2.4355,847.673,410.593
CUDA,1.3286,2.1415,752.672,466.962
CUDA,1.3768,2.1608,726.322,462.792
CUDA,1.4508,2.2502,689.275,444.405
CUDA,0.9707,2.1479,1030.18,465.571
CUDA,1.3351,2.0349,749.008,491.425
CUDA,1.1464,1.8598,872.296,537.692
CUDA,1.5853,2.3588,630.795,423.944
CUDA,1.0467,2.0703,955.384,483.022
CUDA,1.3796,2.0639,724.848,484.52
CUDA,1.3014,2.0168,768.403,495.835
CUDA,1.3855,2.1272,721.761,470.102
CUDA,1.059,2.0414,944.287,489.86
CUDA,1.0688,1.6966,935.629,589.414
CUDA,1.1206,1.7535,892.379,570.288
CUDA,1.0718,1.8239,933.01,548.276
CUDA,1.1162,1.8728,895.897,533.96
CUDA,1.0589,2.6878,944.376,372.051
CUDA,1.5011,2.2887,666.178,436.929
CUDA,1.4452,2.2517,691.946,444.109
CUDA,1.4599,2.2598,684.978,442.517
CUDA,0.9769,2.0583,1023.65,485.838
CUDA,1.1033,1.8466,906.372,541.536
CUDA,1.095,1.8333,913.242,545.464
CUDA,1.173,1.8285,852.515,546.896
CUDA,1.0634,2.0985,940.38,476.531
CUDA,1.1157,1.7686,896.298,565.419
CUDA,1.0793,1.7153,926.526,582.988
CUDA,1.2994,2.0591,769.586,485.649
CUDA,1.2897,1.9827,775.374,504.363
CUDA,0.9604,2.1267,1041.23,470.212
CUDA,1.4901,2.3302,671.096,429.148
CUDA,1.3227,2.1615,756.029,462.642
CUDA,1.3667,2.3804,731.689,420.097
CUDA,1.2506,2.4126,799.616,414.491
CUDA,1.4892,2.3134,671.501,432.264
CUDA,1.6331,2.6544,612.332,376.733
CUDA,1.3004,2.473,768.994,404.367
CUDA,1.3062,2.1048,765.58,475.105
CUDA,1.3319,2.0771,750.807,481.44
CUDA,1.5286,2.4056,654.193,415.697
CUDA,1.1467,2.1162,872.068,472.545
CUDA,1.4889,2.2419,671.637,446.05
CUDA,1.4484,2.2797,690.417,438.654
CUDA,1.4657,2.3396,682.268,427.424
CUDA,1.0912,2.058,916.422,485.909
CUDA,1.3388,2.0441,746.938,489.213
CUDA,1.374,2.1141,727.802,473.015
CUDA,1.5084,2.1698,662.954,460.872
CUDA,1.3179,2.3209,758.783,430.867
CUDA,1.3449,2.0958,743.55,477.145
CUDA,1.3774,2.1095,726.005,474.046
CUDA,1.3652,2.1104,732.493,473.844
CUDA,0.9655,2.0218,1035.73,494.609
CUDA,1.435,2.2957,696.864,435.597
CUDA,1.5965,2.5197,626.37,396.873
CUDA,1.296,2.1566,771.605,463.693
CUDA,1.07,2.2647,934.579,441.56
CUDA,1.1053,1.9288,904.732,518.457
CUDA,1.4104,2.2155,709.019,451.365
CUDA,1.308,2.0178,764.526,495.589
CUDA,1.0615,2.2464,942.063,445.157
CUDA,1.3448,2.0947,743.605,477.395
CUDA,1.3921,2.0612,718.339,485.154
CUDA,1.2129,1.8731,824.47,533.874
CUDA,1.0015,2.0977,998.502,476.713
CUDA,1.2991,2.0068,769.764,498.306
CUDA,1.0665,1.6951,937.647,589.936
CUDA,1.0811,1.8118,924.984,551.937
CUDA,1.018,2.3197,982.318,431.09
CUDA,1.2912,2.0253,774.473,493.754
CUDA,1.3417,2.274,745.323,439.754
CUDA,1.4949,2.452,668.941,407.83
CUDA,1.2078,2.3403,827.952,427.296
CUDA,1.4482,2.2118,690.512,452.12
CUDA,1.4862,2.2429,672.857,445.851
CUDA,1.5352,2.3926,651.381,417.955
CUDA,1.0744,2.0318,930.752,492.174
CUDA,1.3101,2.0048,763.301,498.803
CUDA,1.4782,2.2992,676.498,434.934
CUDA,1.4181,2.2085,705.169,452.796
CUDA,1.3971,2.412,715.768,414.594
CUDA,1.503,2.2578,665.336,442.909
CUDA,1.4596,2.2428,685.119,445.871
CUDA,1.1607,1.8631,861.549,536.74
CUDA,0.9943,3.4786,1005.73,287.472
CUDA,1.2534,1.9738,797.83,506.637
CUDA,1.0845,1.8079,922.084,553.128
CUDA,1.4897,2.1975,671.276,455.063
CUDA,1.333,2.0907,750.188,478.309
CUDA,1.3067,2.012,765.287,497.018
CUDA,1.2807,1.9413,780.823,515.119
CUDA,1.3299,1.9948,751.936,501.303
CUDA,1.2918,1.9424,774.114,514.827
CUDA,1.5557,2.1735,642.797,460.087
CUDA,1.2582,1.9275,794.786,518.807
CUDA,1.3057,1.9725,765.873,506.971
CUDA,1.2363,1.8934,808.865,528.15
CUDA,1.0565,1.6737,946.522,597.479
CUDA,1.2365,1.8807,808.734,531.717
CUDA,1.0582,1.6371,945.001,610.836
CUDA,1.0671,1.6758,937.119,596.73
CUDA,0.8856,2.7671,1129.18,361.389
CUDA,1.2452,1.9502,803.084,512.768
CUDA,1.2562,1.9352,796.052,516.742
CUDA,1.3467,2.0507,742.556,487.638
CUDA,1.1371,1.8839,879.43,530.814
CUDA,1.2939,1.9597,772.857,510.282
CUDA,1.2613,1.9112,792.833,523.232
CUDA,1.279,1.9946,781.861,501.354
CUDA,1.4941,2.2593,669.299,442.615
CUDA,1.4366,2.1389,696.088,467.53
CUDA,1.402,2.1098,713.267,473.979
CUDA,1.4029,2.1019,712.809,475.76
CUDA,1.2714,1.992,786.535,502.008
CUDA,1.3103,1.9881,763.184,502.993
CUDA,1.0721,1.684,932.749,593.824
CUDA,1.0782,1.9797,927.472,505.127
CUDA,1.7384,3.1161,575.242,320.914
CUDA,1.5087,2.2326,662.822,447.908
CUDA,1.4302,2.142,699.203,466.853
CUDA,1.3187,2.0653,758.323,484.191
CUDA,1.2948,1.9695,772.32,507.743
CUDA,1.2923,1.9549,773.814,511.535
CUDA,1.0489,1.6736,953.38,597.514
CUDA,1.4386,2.13,695.12,469.484
CUDA,1.4593,2.2196,685.26,450.532
CUDA,1.0574,1.6807,945.716,594.99
CUDA,1.071,1.689,933.707,592.066
CUDA,1.0537,1.6755,949.037,596.837
CUDA,1.2597,1.9223,793.84,520.21
CUDA,1.1103,1.7827,900.658,560.947
CUDA,1.0449,1.6414,957.029,609.236
CUDA,1.0391,1.7976,962.371,556.297
CUDA,1.3225,2.0549,756.144,486.642
CUDA,1.4013,2.3083,713.623,433.219
CUDA,1.4973,2.3311,667.869,428.982
CUDA,1.3787,2.1825,725.321,458.19
CUDA,1.265,2.2618,790.514,442.126
CUDA,1.291,2.1407,774.593,467.137
CUDA,1.2784,1.9688,782.228,507.924
CUDA,1.3662,2.274,731.957,439.754
CUDA,1.1855,1.882,843.526,531.35
CUDA,0.9248,1.6326,1081.31,612.52
CUDA,1.2903,1.9508,775.014,512.61
CUDA,1.0471,1.6402,955.019,609.682
CUDA,1.0388,1.6296,962.649,613.648
CUDA,1.0433,1.6145,958.497,619.387
CUDA,1.051,1.6445,951.475,608.088
CUDA,1.0583,1.7161,944.912,582.717
CUDA,1.2224,2.0094,818.063,497.661
CUDA,1.4971,2.2036,667.958,453.803
CUDA,1.2732,1.9553,785.423,511.43
CUDA,1.3539,2.0465,738.607,488.639
CUDA,1.0582,1.6552,945.001,604.157
CUDA,1.0573,1.6698,945.805,598.874
CUDA,1.064,1.6996,939.85,588.374
CUDA,1.0468,1.6245,955.292,615.574
CUDA,1.2433,2.0266,804.311,493.437
CUDA,1.5993,2.448,625.274,408.497
CUDA,1.4084,2.0834,710.026,479.985
CUDA,1.4404,2.0614,694.252,485.107
CUDA,1.0902,1.7278,917.263,578.771
CUDA,1.0486,1.6529,953.653,604.997
CUDA,1.286,1.9224,777.605,520.183
CUDA,1.0392,1.6207,962.279,617.017
CUDA,1.0414,1.7578,960.246,568.893
CUDA,1.2874,1.9704,776.759,507.511
CUDA,1.0723,1.7833,932.575,560.758
CUDA,0.9701,3.15,1030.82,317.46
CUDA,1.385,2.1438,722.022,466.461
CUDA,1.381,2.0619,724.113,484.99
CUDA,1.2478,1.9042,801.411,525.155
CUDA,1.2579,1.908,794.976,524.109
CUDA,1.4478,2.1508,690.703,464.943
CUDA,1.4686,2.2897,680.921,436.738
CUDA,1.2746,2.089,784.56,478.698
CUDA,1.2347,1.8452,809.913,541.947
CUDA,1.1311,1.7392,884.095,574.977
CUDA,1.0971,1.7325,911.494,577.201
CUDA,1.0854,1.7012,921.319,587.82
CUDA,1.0403,1.6295,961.261,613.685
CUDA,1.0478,1.8871,954.381,529.914
CUDA,1.0863,1.796,920.556,556.793
CUDA,1.26,2.1144,793.651,472.947
CUDA,1.2568,1.9317,795.672,517.679
CUDA,0.8965,1.9097,1115.45,523.642
CUDA,1.4186,2.1063,704.92,474.766
CUDA,1.3873,2.0611,720.825,485.178
CUDA,1.2234,1.8941,817.394,527.955
CUDA,1.3523,2.0323,739.481,492.053
CUDA,1.1008,1.7866,908.43,559.722
CUDA,1.7945,2.6344,557.258,379.593
CUDA,1.5168,2.2274,659.283,448.954
CUDA,1.4079,2.0978,710.278,476.69
CUDA,1.4064,2.1046,711.035,475.15
CUDA,1.3723,2.0621,728.704,484.943
CUDA,1.5667,2.2436,638.284,445.712
CUDA,1.2727,1.9464,785.731,513.769
CUDA,1.2083,1.8892,827.609,529.325
CUDA,1.3532,2.1537,738.989,464.317
CUDA,1.3472,2.0573,742.28,486.074
CUDA,1.4066,2.1899,710.934,456.642
CUDA,1.2494,1.9126,800.384,522.848
CUDA,1.2455,2.0265,802.89,493.462
CUDA,1.2856,2.1652,777.847,461.851
CUDA,1.3007,2.0443,768.817,489.165
CUDA,1.3001,2.0051,769.172,498.728
CUDA,1.2576,1.9391,795.165,515.703
CUDA,1.2567,1.8948,795.735,527.76
CUDA,1.308,2.0367,764.526,490.99
